,Unnamed: 0,Ticker,Category,Api key,Entry reasons,Exit reasons,Description,Conclusion,Entry time,Leverage,MFE,MAE,Avg. entry price,Exit time,Avg. exit price,Duration,Side,Percent,Net profit (%),Funding,PNL,Cumulative PNL,QTY,Peak qty,Volume,Commission,Month
89,89,STXUSDT,,Api-hs1,,,,,2024-07-15 05:44:04,0.01011477,0.2747,-1.4938,2.6577,2024-07-15 05:58:15,2.6643,0 days 00:14:11,LONG,0.25,0.0,0.0,3.799999999999954,735.6000000000001,800.0,800.0,4257.6,0.01489368,2024-07
90,90,APTUSDT,,Api-hs1,,,,,2024-07-15 05:51:04,0.01019184,267.0,-0.0308,9.738,2024-07-15 05:53:15,9.762,0 days 00:02:11,LONG,0.25,0.0,0.0,3.799999999999954,739.4000000000001,220.00000000000003,220.00000000000003,4290.0,0.01500708,2024-07
91,91,INJUSDT,,Api-hs1,,,,,2024-07-15 05:55:04,0.0097969,271.0,-0.4895,34.323,2024-07-15 05:57:32,34.409,0 days 00:02:28,LONG,0.25,0.0,0.0,3.700000000000045,743.1000000000001,60.0,60.0,4123.92,0.01442598,2024-07
92,92,VETUSDT,,Api-hs1,,,,,2024-07-15 08:00:09,0.09995874,1.382,0.1304,0.03835,2024-07-15 08:12:07,0.038044,0 days 00:11:58,SHORT,0.8,0.07,0.0,149.20000000000002,892.3000000000002,547900.0,547900.0,41856.271,0.18427937,2024-07
93,93,BCHUSDT,,Api-hs1,,,,,2024-07-15 08:09:04,0.00996176,0.3345,-511.0,272.01,2024-07-15 08:20:32,272.69,0 days 00:11:28,LONG,0.25,0.0,0.0,3.799999999999954,896.1000000000001,7700.0,7700.0,4194.19,0.0146718,2024-07
94,94,VETUSDT,,Api-hs1,,,,,2024-07-15 08:36:04,0.00999946,0.7673,-0.1023,0.0391,2024-07-15 08:37:15,0.039,0 days 00:01:11,SHORT,0.26,0.0,0.0,3.900000000000005,900.0000000000001,53800.0,53800.0,4201.78,0.0147143,2024-07
95,95,VETUSDT,,Api-hs1,,,,,2024-07-15 08:48:04,0.00997407,0.0,0.0,0.04012,2024-07-15 08:48:05,0.03999,0 days 00:00:01,SHORT,0.32,0.0,0.0,4.699999999999988,904.7,52300.0,52300.0,4189.753000000001,0.02094876,2024-07
96,96,VETUSDT,,Api-hs1,,,,,2024-07-15 09:00:07,0.0749624,0.1225,-4.4085,0.04109991,2024-07-15 09:11:00,0.04096,0 days 00:10:53,SHORT,0.34,0.02,0.0,44.20000000000002,948.9,383700.0,383700.0,31486.389000000003,0.0945017,2024-07
97,97,VETUSDT,,Api-hs1,,,,,2024-07-15 10:00:05,0.05000385,0.6326,-1.0706,0.0411,2024-07-15 10:05:36,0.04096,0 days 00:05:31,SHORT,0.34,0.01,0.0,28.499999999999943,977.4,256000.0,256000.0,21007.36,0.07357952,2024-07
98,98,NEOUSDT,,Api-hs1,,,,,2024-07-15 10:39:04,0.01001453,0.3969,-0.6848,12.851,2024-07-15 10:40:53,12.819,0 days 00:01:49,SHORT,0.25,0.0,0.0,3.799999999999954,981.2,164.0,164.0,4209.88,0.01474244,2024-07
99,99,VETUSDT,,Api-hs1,,,,,2024-07-15 11:00:06,0.25045506,0.0,-18.6334,0.04455722,2024-07-15 12:56:42,0.0444,0 days 01:56:36,SHORT,0.35,0.08,0.0,161.79999999999993,1143.0,1182900.0,1182900.0,105227.498,0.24201415,2024-07
100,100,TIAUSDT,,Api-hs1,,,,,2024-07-15 11:42:04,0.00884611,0.0,0.0,18.6161,2024-07-15 11:42:58,18.6626,0 days 00:00:54,LONG,0.25,0.0,0.0,3.299999999999983,1146.3,100.0,100.0,3727.87,0.01304057,2024-07
101,101,STXUSDT,,Api-hs1,,,,,2024-07-15 11:56:04,0.00995291,0.0,0.0,2.6182,2024-07-15 11:56:21,2.6247,0 days 00:00:17,LONG,0.25,0.0,0.0,3.700000000000045,1150.0,800.0,800.0,4194.32,0.01467232,2024-07
102,102,IMXUSDT,,Api-hs1,,,,,2024-07-15 12:19:05,0.010477,0.0,0.0,3.1498,2024-07-15 12:19:47,3.1577,0 days 00:00:42,LONG,0.25,0.0,0.0,4.000000000000057,1154.0,700.0,700.0,4415.25,0.01544508,2024-07
103,103,VETUSDT,,Api-hs1,,,,,2024-07-15 14:00:06,0.04999192,0.5017,-0.0873,0.04584,2024-07-15 14:01:22,0.04568,0 days 00:01:16,SHORT,0.35,0.01,0.0,29.399999999999977,1183.4,229700.0,229700.0,21022.144,0.07363263,2024-07
104,104,TIAUSDT,,Api-hs1,,,,,2024-07-15 15:32:03,0.00878215,0.2795,-1.5378,18.5001,2024-07-15 15:38:30,18.5464,0 days 00:06:27,LONG,0.25,0.0,0.0,3.299999999999983,1186.7,100.0,100.0,3704.65,0.01295932,2024-07
105,105,ALGOUSDT,,Api-hs1,,,,,2024-07-15 15:34:06,0.00999716,0.3188,-0.0531,0.1882,2024-07-15 15:35:05,0.1887,0 days 00:00:59,LONG,0.27,0.0,0.0,4.099999999999966,1190.8,11190.0,11190.0,4217.511,0.01475289,2024-07
106,106,STXUSDT,,Api-hs1,,,,,2024-07-15 15:47:03,0.00964873,0.0,0.0,2.5408,2024-07-15 15:47:37,2.5472,0 days 00:00:34,LONG,0.25,0.0,0.0,3.700000000000045,1194.5,800.0,800.0,4070.4,0.01423872,2024-07
107,107,STXUSDT,,Api-hs1,,,,,2024-07-15 15:49:04,0.00962235,0.0,0.0,2.5339,2024-07-15 15:49:41,2.5402,0 days 00:00:37,LONG,0.25,0.0,0.0,3.599999999999994,1198.1,800.0,800.0,4059.28,0.01419992,2024-07
108,108,BNBUSDT,,Api-hs1,,,,,2024-07-15 16:00:07,0.09928133,1.4975,0.1692,360.6,2024-07-15 16:17:34,357.05275862,0 days 00:17:27,SHORT,0.98,0.09,0.0,188.09999999999988,1386.1999999999998,57.99999999999999,57.99999999999999,41623.86,0.17598009,2024-07
109,109,XTZUSDT,,Api-hs1,,,,,2024-07-15 16:14:05,0.00999192,0.4677,-0.1871,1.069,2024-07-15 16:16:41,1.072,0 days 00:02:36,LONG,0.28,0.0,0.0,4.399999999999977,1390.6,1970.0,1970.0,4217.77,0.01475332,2024-07
110,110,ALPHAUSDT,,Api-hs1,,,,,2024-07-15 19:00:13,0.05000263,0.0,0.0,0.1186,2024-07-15 19:00:33,0.11818,0 days 00:00:20,SHORT,0.35,0.01,0.0,30.0,1420.6,88900.0,88900.0,21049.742,0.0737301,2024-07
111,111,OMGUSDT,,Api-hs1,,,,,2024-07-15 20:19:04,0.00998948,0.0,0.0,0.693,2024-07-15 20:19:28,0.6947,0 days 00:00:24,LONG,0.25,0.0,0.0,3.700000000000045,1424.3,3040.0,3040.0,4218.607999999999,0.01475737,2024-07
112,112,APTUSDT,,Api-hs1,,,,,2024-07-15 20:25:06,0.01019047,0.2638,-0.0684,10.234,2024-07-15 20:27:27,10.26,0 days 00:02:21,LONG,0.25,0.0,0.0,4.000000000000057,1428.3,210.0,210.0,4303.74,0.0150549,2024-07
113,113,ARUSDT,,Api-hs1,,,,,2024-07-15 21:00:09,0.05000734,0.0,0.0,11.46338043,2024-07-15 21:00:25,11.423,0 days 00:00:16,SHORT,0.35,0.01,0.0,29.799999999999898,1458.1,920.0,920.0,21055.469996,0.07374987,2024-07
114,114,STXUSDT,,Api-hs1,,,,,2024-07-15 21:31:03,0.00947191,0.3283,-0.3404,2.4974,2024-07-15 21:33:18,2.5036,0 days 00:02:15,LONG,0.25,0.0,0.0,3.600000000000136,1461.7,800.0,800.0,4000.8,0.01399535,2024-07
115,115,MATICUSDT,,Api-hs1,,,,,2024-07-15 21:58:04,0.01000462,0.0,0.0,0.8793,2024-07-15 21:58:27,0.8815,0 days 00:00:23,LONG,0.25,0.0,0.0,3.799999999999954,1465.5,2400.0,2400.0,4225.92,0.0147828,2024-07
116,116,ARUSDT,,Api-hs1,,,,,2024-07-15 23:00:07,0.16794042,0.3185,-12.2734,11.88724161,2024-07-16 04:02:17,11.846,0 days 05:02:10,SHORT,0.35,0.05,0.06400581,111.99999999999989,1577.5,2980.0,2980.0,70725.06000299999,0.17322339,2024-07
117,117,UNIUSDT,,Api-hs1,,,,,2024-07-16 00:16:02,0.01087872,0.4053,-0.4184,7.649,2024-07-16 00:22:15,7.63,0 days 00:06:13,SHORT,0.25,0.0,0.0,4.099999999999966,1581.6,300.0,300.0,4583.700000000001,0.01605149,2024-07
118,118,STXUSDT,,Api-hs1,,,,,2024-07-16 00:55:04,0.00981442,0.0,0.0,2.5878,2024-07-16 00:55:54,2.5813,0 days 00:00:50,SHORT,0.25,0.0,0.0,3.799999999999954,1585.4,800.0,800.0,4135.280000000001,0.01448128,2024-07
119,119,UNIUSDT,,Api-hs1,,,,,2024-07-16 01:43:04,0.01060101,0.0,0.0,7.454,2024-07-16 01:43:22,7.473,0 days 00:00:18,LONG,0.25,0.0,0.0,4.099999999999966,1589.4999999999998,300.0,300.0,4478.099999999999,0.01566479,2024-07
120,120,INJUSDT,,Api-hs1,,,,,2024-07-16 04:02:04,0.00995341,0.2572,-0.0171,34.994,2024-07-16 04:05:43,34.907,0 days 00:03:39,SHORT,0.25,0.0,0.0,3.799999999999954,1593.2999999999995,60.0,60.0,4194.06,0.01468704,2024-07
121,121,VETUSDT,,Api-hs1,,,,,2024-07-16 04:30:06,0.01000419,0.5369,-0.2065,0.04843,2024-07-16 04:31:09,0.04831,0 days 00:01:03,SHORT,0.25,0.0,0.0,3.799999999999954,1597.0999999999997,43600.0,43600.0,4217.8640000000005,0.01477037,2024-07
122,122,NEARUSDT,,Api-hs1,,,,,2024-07-16 06:57:05,0.00962239,0.2659,-0.2363,3.385,2024-07-16 07:02:39,3.393,0 days 00:05:34,LONG,0.24,0.0,0.0,3.400000000000034,1600.4999999999998,600.0,600.0,4066.8,0.0142266,2024-07
123,123,FTMUSDT,,Api-hs1,,,,,2024-07-16 07:07:08,0.01006114,0.2402,-0.1681,0.4164,2024-07-16 07:08:58,0.4174,0 days 00:01:50,LONG,0.24,0.0,0.0,3.600000000000136,1604.1,5100.0,5100.0,4252.38,0.01487568,2024-07
124,124,INJUSDT,,Api-hs1,,,,,2024-07-16 07:22:05,0.01968109,0.0887,-2.3879,34.6185,2024-07-16 08:29:17,34.706,0 days 01:07:12,LONG,0.25,0.0,-0.02145269,6.100000000000136,1610.2,120.0,120.0,8318.94,0.02293212,2024-07
125,125,LPTUSDT,,Api-hs1,,,,,2024-07-16 08:00:10,0.09979777,0.0,0.0,11.264,2024-07-16 08:00:24,11.20075401,0 days 00:00:14,SHORT,0.56,0.05,0.0,99.19999999999987,1709.4,1870.0,1870.0,42009.09,0.19092822,2024-07
126,126,LPTUSDT,,Api-hs1,,,,,2024-07-16 09:00:06,0.05003993,1.7382,-225.0,12.887,2024-07-16 09:01:25,12.842,0 days 00:01:19,SHORT,0.35,0.01,0.0,29.499999999999886,1738.8999999999996,819.9999999999999,819.9999999999999,21097.78,0.07389758,2024-07
127,127,STXUSDT,,Api-hs1,,,,,2024-07-16 09:03:04,0.00949531,0.0,0.0,2.5069,2024-07-16 09:03:05,2.5132,0 days 00:00:01,LONG,0.25,0.0,0.0,3.600000000000136,1742.4999999999998,800.0,800.0,4016.08,0.01404871,2024-07
128,128,ALICEUSDT,,Api-hs1,,,,,2024-07-16 09:10:05,0.01001636,0.2326,-0.4651,1.29,2024-07-16 09:17:20,1.293,0 days 00:07:15,LONG,0.23,0.0,0.0,3.400000000000034,1745.9,1639.9999999999998,1639.9999999999998,4236.12,0.01481904,2024-07
129,129,DYDXUSDT,,Api-hs1,,,,,2024-07-16 09:12:04,0.00993829,0.0,0.0,3.133,2024-07-16 09:12:32,3.141,0 days 00:00:28,LONG,0.26,0.0,0.0,3.899999999999863,1749.7999999999995,670.0,670.0,4203.58,0.01470449,2024-07
130,130,LPTUSDT,,Api-hs1,,,,,2024-07-16 12:00:08,0.10002687,1.7182,-0.5101,11.80279888,2024-07-16 12:04:13,11.70877095,0 days 00:04:05,SHORT,0.8,0.07,0.0,149.7999999999999,1899.6,1789.9999999999998,1789.9999999999998,42085.709995000005,0.18515438,2024-07
131,131,ALICEUSDT,,Api-hs1,,,,,2024-07-16 13:01:04,0.03490971,1.6129,-6.5249,1.40017457,2024-07-16 13:09:15,1.397,0 days 00:08:11,SHORT,0.23,0.01,0.0,13.100000000000025,1912.7,5270.0,5270.0,14741.11,0.03582481,2024-07
132,132,UNIUSDT,,Api-hs1,,,,,2024-07-16 13:38:04,0.01062702,0.3472,0.0,7.488,2024-07-16 13:43:25,7.507,0 days 00:05:21,LONG,0.25,0.0,0.0,4.099999999999966,1916.8,300.0,300.0,4498.5,0.0157362,2024-07
133,133,INJUSDT,,Api-hs1,,,,,2024-07-16 14:19:01,0.01938549,0.2406,-3.3948,34.149,2024-07-16 15:22:34,34.234,0 days 01:03:33,LONG,0.25,0.0,0.0,7.89999999999992,1924.7,120.0,120.0,8205.960000000001,0.02262084,2024-07
134,134,TIAUSDT,,Api-hs1,,,,,2024-07-16 14:22:01,0.00853691,0.3945,-0.1435,18.0461,2024-07-16 14:25:08,18.0912,0 days 00:03:07,LONG,0.25,0.0,0.0,3.199999999999932,1927.9,100.0,100.0,3613.730000000001,0.01264129,2024-07
135,135,TIAUSDT,,Api-hs1,,,,,2024-07-16 14:53:01,0.00837971,0.4804,-0.4149,17.7139,2024-07-16 14:56:06,17.7582,0 days 00:03:05,LONG,0.25,0.0,0.0,3.199999999999932,1931.1,100.0,100.0,3547.21,0.01240859,2024-07
136,136,LINKUSDT,,Api-hs1,,,,,2024-07-16 14:55:04,0.01003062,0.0,0.0,19.453,2024-07-16 14:55:13,19.502,0 days 00:00:09,LONG,0.25,0.0,0.0,3.899999999999863,1934.9999999999995,109.0,109.0,4246.094999999999,0.01485331,2024-07
137,137,RUNEUSDT,,Api-hs1,,,,,2024-07-16 15:07:05,0.01084207,0.3141,-0.1571,5.73,2024-07-16 15:09:03,5.744,0 days 00:01:58,LONG,0.24,0.0,0.0,4.000000000000057,1938.9999999999995,400.0,400.0,4589.6,0.0160552,2024-07
138,138,VETUSDT,,Api-hs1,,,,,2024-07-16 15:13:03,0.00999627,0.3047,-0.4354,0.04594,2024-07-16 15:14:41,0.04605,0 days 00:01:38,LONG,0.24,0.0,0.0,3.600000000000136,1942.6,46000.0,46000.0,4231.54,0.0148028,2024-07
139,139,ENSUSDT,,Api-hs1,,,,,2024-07-16 15:15:08,0.0297635,0.5485,0.0184,21.697,2024-07-16 15:16:14,21.762,0 days 00:01:06,LONG,0.3,0.01,0.0,14.399999999999975,1956.9999999999995,290.0,290.0,12603.11,0.04408261,2024-07
140,140,STXUSDT,,Api-hs1,,,,,2024-07-16 15:51:04,0.00986538,0.4219,-1.1468,2.6073,2024-07-16 16:01:12,2.6008,0 days 00:10:08,SHORT,0.25,0.0,0.01019474,4.799999999999897,1961.7999999999995,800.0,800.0,4166.48,0.01459048,2024-07
141,141,ENSUSDT,,Api-hs1,,,,,2024-07-16 16:00:15,0.03004962,0.3013,-0.5432,21.908,2024-07-16 16:07:50,21.974,0 days 00:07:35,LONG,0.3,0.01,0.0,14.699999999999989,1976.4999999999995,290.0,290.0,12725.78,0.04451152,2024-07
142,142,DUSKUSDT,,Api-hs1,,,,,2024-07-16 16:45:12,0.0300475,334.0,-1.2419,0.30841,2024-07-16 21:39:28,0.30934,0 days 04:54:16,LONG,0.3,0.01,0.0,14.699999999999989,1991.2,20600.0,20600.0,12725.65,0.04451103,2024-07
143,143,LPTUSDT,,Api-hs1,,,,,2024-07-16 17:00:16,0.04995977,0.0,0.0,14.275,2024-07-16 17:00:20,14.225,0 days 00:00:04,SHORT,0.35,0.01,0.0,29.60000000000008,2020.7999999999995,740.0,740.0,21090.0,0.0738705,2024-07
144,144,LPTUSDT,,Api-hs1,,,,,2024-07-16 19:00:11,0.05020773,0.6621,-0.6133,14.348,2024-07-16 19:01:22,14.298,0 days 00:01:11,SHORT,0.35,0.01,0.0,29.60000000000008,2050.4,740.0,740.0,21198.04,0.07424863,2024-07
145,145,ALICEUSDT,,Api-hs1,,,,,2024-07-16 19:56:07,0.00997243,0.3091,0.0773,1.294,2024-07-16 19:58:36,1.297,0 days 00:02:29,LONG,0.23,0.0,0.0,3.400000000000034,2053.8,1630.0,1630.0,4223.33,0.01477432,2024-07
146,146,VETUSDT,,Api-hs1,,,,,2024-07-17 00:03:03,0.00999841,0.8224,-0.2109,0.04742,2024-07-17 00:04:23,0.0473,0 days 00:01:20,SHORT,0.25,0.0,0.0,3.899999999999863,2057.7,44600.0,44600.0,4224.512,0.01479381,2024-07
147,147,TIAUSDT,,Api-hs1,,,,,2024-07-17 02:03:04,0.00888108,0.4423,-0.0271,18.7862,2024-07-17 02:04:25,18.7392,0 days 00:01:21,SHORT,0.25,0.0,0.0,3.400000000000034,2061.0999999999995,100.0,100.0,3752.54,0.01314094,2024-07
148,148,RUNEUSDT,,Api-hs1,,,,,2024-07-17 02:18:04,0.01103936,0.3426,-0.0856,5.838,2024-07-17 02:22:42,5.823,0 days 00:04:38,SHORT,0.26,0.0,0.0,4.399999999999977,2065.4999999999995,400.0,400.0,4664.4,0.0163344,2024-07
149,149,FILUSDT,,Api-hs1,,,,,2024-07-17 07:10:05,0.03490804,0.2714,-8.5821,6.0527541,2024-07-17 13:16:30,6.038,0 days 06:06:25,SHORT,0.24,0.01,0.02887503,17.299999999999898,2082.8,1220.0,1220.0,14750.72,0.03586911,2024-07
150,150,VETUSDT,,Api-hs1,,,,,2024-07-17 08:14:01,0.03490621,0.0653,-6.114,0.04469742,2024-07-17 19:44:45,0.04481,0 days 11:30:44,LONG,0.25,0.01,-0.03005401,11.999999999999886,2094.8,165200.0,165200.0,14786.626,0.03591571,2024-07
151,151,RUNEUSDT,,Api-hs1,,,,,2024-07-17 09:22:04,0.0363522,0.4426,-5.7886,5.49628571,2024-07-18 14:50:45,5.51,1 days 05:28:41,LONG,0.25,0.0,-0.05390071,10.099999999999907,2104.899999999999,1400.0,1400.0,15408.8,0.0375964,2024-07
152,152,LPTUSDT,,Api-hs1,,,,,2024-07-17 12:00:07,0.0996645,1.327,0.1609,17.58028333,2024-07-17 12:01:28,17.4407,0 days 00:01:21,SHORT,0.79,0.07,0.0,149.00000000000006,2253.899999999999,1200.0,1200.0,42025.179996000006,0.1850292,2024-07
153,153,ZECUSDT,,Api-hs1,,,,,2024-07-17 13:03:05,0.03489877,0.3024,-6.2635,23.76281581,2024-07-17 13:28:11,23.7,0 days 00:25:06,SHORT,0.26,0.01,0.0,15.999999999999943,2269.899999999999,311.1,311.1,14765.682,0.03588603,2024-07
154,154,FILUSDT,,Api-hs1,,,,,2024-07-17 13:17:03,0.01000209,0.2973,-0.4955,6.054,2024-07-17 13:30:46,6.069,0 days 00:13:43,LONG,0.25,0.0,0.0,3.799999999999954,2273.699999999999,350.0,350.0,4243.05,0.0148428,2024-07
155,155,DOTUSDT,,Api-hs1,,,,,2024-07-17 13:36:06,0.00986824,0.0,0.0,7.467,2024-07-17 13:36:25,7.486,0 days 00:00:19,LONG,0.25,0.0,0.0,3.899999999999863,2277.5999999999985,280.0,280.0,4186.84,0.01464595,2024-07
156,156,ICPUSDT,,Api-hs1,,,,,2024-07-17 14:34:06,0.01203705,0.0,0.0,12.7515,2024-07-17 14:34:34,12.784,0 days 00:00:28,LONG,0.25,0.0,0.0,4.699999999999988,2282.2999999999984,200.0,200.0,5107.099999999999,0.0178651,2024-07
157,157,AAVEUSDT,,Api-hs1,,,,,2024-07-17 14:36:04,0.00865506,0.3163,-0.6435,91.69,2024-07-17 14:38:24,91.92,0 days 00:02:20,LONG,0.25,0.0,0.0,3.300000000000125,2285.5999999999985,20.0,20.0,3672.2,0.0128458,2024-07
158,158,ONEUSDT,,Api-hs1,,,,,2024-07-17 15:15:07,0.03000168,0.3715,-0.2477,0.01615,2024-07-17 15:24:46,0.0162,0 days 00:09:39,LONG,0.31,0.01,0.0,15.200000000000102,2300.799999999999,393600.0,393600.0,12732.96,0.04453583,2024-07
159,159,LPTUSDT,,Api-hs1,,,,,2024-07-17 16:00:07,0.05045482,0.0,0.0,19.09053571,2024-07-17 16:00:20,19.024,0 days 00:00:13,SHORT,0.35,0.01,0.0,29.799999999999898,2330.5999999999985,560.0,560.0,21344.139998,0.07476037,2024-07
160,160,ZENUSDT,,Api-hs1,,,,,2024-07-17 18:00:08,0.0498975,0.8256,0.0426,11.749,2024-07-17 18:01:05,11.708,0 days 00:00:57,SHORT,0.35,0.01,0.0,29.499999999999886,2360.0999999999985,900.0,900.0,21111.3,0.0739449,2024-07
161,161,INJUSDT,,Api-hs1,,,,,2024-07-17 18:31:04,0.01011353,0.6606,-0.2071,35.726,2024-07-17 18:32:47,35.637,0 days 00:01:43,SHORT,0.25,0.0,0.0,3.799999999999954,2363.8999999999983,60.0,60.0,4281.78,0.01499424,2024-07
162,162,ZENUSDT,,Api-hs1,,,,,2024-07-17 19:00:06,0.07527213,0.3223,-3.3143,12.17843511,2024-07-17 19:54:28,12.136,0 days 00:54:22,SHORT,0.35,0.02,0.0,45.99999999999994,2409.8999999999983,1310.0,1310.0,31851.91,0.09564515,2024-07
163,163,GRTUSDT,,Api-hs1,,,,,2024-07-17 19:34:04,0.01003018,0.3709,-0.2845,0.19684,2024-07-17 19:35:47,0.19635,0 days 00:01:43,SHORT,0.25,0.0,0.0,3.799999999999954,2413.699999999998,10800.0,10800.0,4246.452,0.01487052,2024-07
164,164,GRTUSDT,,Api-hs1,,,,,2024-07-17 19:43:02,0.00998529,0.0,0.0,0.19966,2024-07-17 19:43:15,0.19916,0 days 00:00:13,SHORT,0.25,0.0,0.0,3.799999999999954,2417.4999999999977,10600.0,10600.0,4227.492,0.01480417,2024-07
165,165,GRTUSDT,,Api-hs1,,,,,2024-07-17 19:46:04,0.01000982,0.0,0.0,0.20017,2024-07-17 19:46:22,0.19967,0 days 00:00:18,SHORT,0.25,0.0,0.0,3.799999999999954,2421.299999999997,10600.0,10600.0,4238.304,0.01484201,2024-07
166,166,VETUSDT,,Api-hs1,,,,,2024-07-17 19:59:04,0.01000446,0.4394,-0.1538,0.04552,2024-07-17 20:00:24,0.04541,0 days 00:01:20,SHORT,0.24,0.0,0.0,3.600000000000136,2424.8999999999974,46600.0,46600.0,4237.338,0.01483837,2024-07
167,167,ZENUSDT,,Api-hs1,,,,,2024-07-17 21:00:07,0.05002311,0.8575,-0.5209,12.478,2024-07-17 21:02:22,12.434,0 days 00:02:15,SHORT,0.35,0.01,0.0,30.0,2454.8999999999974,850.0,850.0,21175.2,0.0741693,2024-07
168,168,STXUSDT,,Api-hs1,,,,,2024-07-17 21:27:04,0.00973075,0.0,0.0,2.5794,2024-07-17 21:27:26,2.573,0 days 00:00:22,SHORT,0.25,0.0,0.0,3.700000000000045,2458.599999999997,800.0,800.0,4121.92,0.0144344,2024-07
169,169,OCEANUSDT,,Api-hs1,,,,,2024-07-17 23:00:06,0.05005099,0.0,0.0,0.7029,2024-07-17 23:00:13,0.7004,0 days 00:00:07,SHORT,0.36,0.01,0.0,30.30000000000001,2488.8999999999974,15100.0,15100.0,21189.83,0.07422103,2024-07
170,170,ZENUSDT,,Api-hs1,,,,,2024-07-18 00:00:08,0.10009294,1.5395,0.5023,12.342,2024-07-18 00:02:32,12.2205814,0 days 00:02:24,SHORT,0.98,0.09,0.0,190.79999999999984,2679.699999999997,1720.0,1720.0,42247.64,0.18007158,2024-07
171,171,ADAUSDT,,Api-hs1,,,,,2024-07-18 00:15:06,0.00998609,0.0,0.0,0.6235,2024-07-18 00:15:17,0.6219,0 days 00:00:11,SHORT,0.26,0.0,0.0,3.999999999999772,2683.6999999999966,3400.0,3400.0,4234.360000000001,0.01482842,2024-07
172,172,OCEANUSDT,,Api-hs1,,,,,2024-07-18 01:00:06,0.04989702,1.266,-0.3517,0.7109,2024-07-18 01:03:05,0.7084,0 days 00:02:59,SHORT,0.35,0.01,0.0,29.800000000000185,2713.499999999997,14900.0,14900.0,21147.57,0.07407237,2024-07
173,173,SXPUSDT,,Api-hs1,,,,,2024-07-18 01:53:03,0.00999345,0.2609,-0.4638,0.345,2024-07-18 02:20:42,0.3459,0 days 00:27:39,LONG,0.26,0.0,0.0,3.999999999999772,2717.4999999999964,6150.0,6150.0,4249.035,0.01486332,2024-07
174,174,ZENUSDT,,Api-hs1,,,,,2024-07-18 02:00:07,0.05010382,0.0,0.0,12.515,2024-07-18 02:41:08,12.471,0 days 00:41:01,SHORT,0.35,0.01,0.0,30.0,2747.4999999999964,850.0,850.0,21238.1,0.07438945,2024-07
175,175,FILUSDT,,Api-hs1,,,,,2024-07-18 05:39:04,0.00995193,0.3748,-0.6402,6.404,2024-07-18 05:43:42,6.388,0 days 00:04:38,SHORT,0.25,0.0,0.0,3.799999999999954,2751.299999999996,330.0,330.0,4221.36,0.01478267,2024-07
176,176,ZECUSDT,,Api-hs1,,,,,2024-07-18 06:00:06,0.05000598,0.4558,-0.1139,26.33,2024-07-18 06:03:59,26.24,0 days 00:03:53,SHORT,0.34,0.01,0.0,28.899999999999864,2780.199999999996,403.3,403.3,21201.481,0.07425962,2024-07
177,177,GRTUSDT,,Api-hs1,,,,,2024-07-18 06:18:02,0.01994222,0.1832,-3.7013,0.2160927,2024-07-18 11:14:40,0.21663,0 days 04:56:38,LONG,0.25,0.0,-0.00417756,7.799999999999727,2787.999999999996,19600.0,19600.0,8481.365,0.02331525,2024-07
178,178,ZECUSDT,,Api-hs1,,,,,2024-07-18 06:27:03,0.01000684,0.3887,-0.1943,25.73,2024-07-18 06:29:18,25.79,0 days 00:02:15,LONG,0.23,0.0,0.0,3.500000000000227,2791.499999999996,82600.0,82600.0,4255.552,0.01488699,2024-07
179,179,IOTAUSDT,,Api-hs1,,,,,2024-07-18 06:30:04,0.01000036,0.0,0.0,0.2791,2024-07-18 06:30:14,0.2784,0 days 00:00:10,SHORT,0.25,0.0,0.0,3.799999999999954,2795.299999999996,7609.999999999999,7609.999999999999,4242.575,0.01485699,2024-07
180,180,IOTXUSDT,,Api-hs1,,,,,2024-07-18 08:00:04,0.09961137,2.0101,-0.5025,0.07164,2024-07-18 08:02:30,0.07067481,0 days 00:02:26,SHORT,1.35,0.13,0.0,268.9999999999998,3064.299999999996,295300.0,295300.0,42025.564000000006,0.16005714,2024-07
181,181,ALICEUSDT,,Api-hs1,,,,,2024-07-18 09:20:05,0.01000017,0.0,0.0,1.372,2024-07-18 09:20:09,1.369,0 days 00:00:04,SHORT,0.22,0.0,0.0,3.199999999999932,3067.4999999999955,1550.0,1550.0,4248.55,0.0148769,2024-07
182,182,BLZUSDT,,Api-hs1,,,,,2024-07-18 11:00:06,0.04995951,0.0,0.0,0.45017695,2024-07-18 11:00:07,0.44659877,0 days 00:00:01,SHORT,0.79,0.03,0.0,73.89999999999986,3141.399999999995,23600.0,23600.0,21163.906992,0.10581953,2024-07
183,183,BLZUSDT,,Api-hs1,,,,,2024-07-18 12:00:08,0.09978226,0.9475,-0.0477,0.42200861,2024-07-18 12:03:52,0.42152521,0 days 00:03:44,SHORT,0.11,0.0,0.0,4.399999999999977,3145.799999999995,50300.0,50300.0,42429.751083,0.19956764,2024-07
184,184,ZECUSDT,,Api-hs1,,,,,2024-07-18 13:52:04,0.00999414,0.4928,0.1516,26.38,2024-07-18 13:53:11,26.31,0 days 00:01:07,SHORT,0.27,0.0,0.0,4.200000000000159,3149.9999999999955,80600.0,80600.0,4246.813999999999,0.01487231,2024-07
185,185,BLZUSDT,,Api-hs1,,,,,2024-07-18 16:00:07,0.10076905,1.7223,-1.7614,0.43488,2024-07-18 16:19:05,0.43012225,0 days 00:18:58,SHORT,1.09,0.1,0.0,216.9999999999999,3366.9999999999955,49300.0,49300.0,42644.611,0.17527893,2024-07
